P1x,P1y,P1z,P1VzX,P1VzY,P1VzZ,P1VxX,P1VxY,P1VxZ,P2x,P2y,P2z,P2VzX,P2VzY,P2VzZ,P2VxX,P2VxY,P2VxZ,DistanceBeyondEndOfJointOnFloor,DistanceBeyondEndOfJointOnWall,DistanceBeyondStartOfJointOnFloor,DistanceBeyondStartOfJointOnWall,JointCeilingEndHeight,JointCeilingStartHeight,JointEnclosureEndHeight,JointEnclosureStartHeight,JointEnclosureFrontAngle,JointFloorWidth,JointWallHeight,WallFloorApertureAngle,WeldLength,WeldEnclosureStart,WeldEnclosureStop,RailPosition,Score
1224.55,-3.96875,68.85,-0.6525700295239597,-0.73727733681012431,0.17485561241569894,-0.712155220762523,0.67559020761566013,0.19082141628892582,1224.55,-3.96875,-68.35,-0.6525700295239597,-0.73727733681012431,0.17485561241569894,-0.712155220762523,0.67559020761566013,0.19082141628892582,34.925000000000011,0,34.925000000000011,0,999999,999999,69.056250000000034,69.056250000000034,19.87,499.86666666666656,66.675001525878713,90,139.7,Enclosed,Enclosed,2984.6807982119085,2984.6807982119085
568.9999984741,73.025,119.65,0.17485561241569861,-0.737277336810124,-0.65257002952395982,0.19082141628892579,0.67559020761566013,-0.7121552207625228,471.89999999999986,73.025,119.65,0.17485561241569861,-0.737277336810124,-0.65257002952395982,0.19082141628892579,0.67559020761566013,-0.7121552207625228,0,125,0,125,53.683983949212482,53.683983949212482,0,0,0,260.3499938964643,146.05000000000004,90,101.59999847410018,Open,Open,2585.0191119102524,2585.0191119102524
472.39999999999986,73.025,-119.65,-0.17485561241569864,-0.73727733681012408,0.65257002952395982,-0.19082141628892602,0.67559020761566013,0.7121552207625228,569.4999984741,73.025,-119.65,-0.17485561241569864,-0.73727733681012408,0.65257002952395982,-0.19082141628892602,0.67559020761566013,0.7121552207625228,0,125,0,125,53.683983949212376,53.683983949212376,0,0,0,260.35000000002947,146.05000000000004,90,101.59999847410018,Open,Open,2287.3953709438492,2287.3953709438492
245.475,-3.96875,-102.275,0.65257002952395982,-0.73727733681012408,-0.17485561241569877,0.71215522076252269,0.67559020761566013,-0.19082141628892585,245.475,-3.96875,102.775,0.65257002952395982,-0.73727733681012408,-0.17485561241569877,0.71215522076252269,0.67559020761566013,-0.19082141628892585,0,3.4999448827577453,0,3.4999448827577453,999999,999999,69.056250000000034,69.056250000000034,18.5,499.86666666666667,66.675003051757542,90,209.55,Enclosed,Enclosed,2615.093001002339,2615.093001002339
233.95,-3.96875,102.275,-0.6525700295239597,-0.73727733681012431,0.17485561241569894,-0.712155220762523,0.67559020761566013,0.19082141628892582,233.95,-3.96875,-102.775,-0.6525700295239597,-0.73727733681012431,0.17485561241569894,-0.712155220762523,0.67559020761566013,0.19082141628892582,0,3.4999448827577453,0,3.4999448827577453,999999,999999,69.056250000000034,69.056250000000034,16.38,234.95,66.675003051757542,90,209.55,Enclosed,Enclosed,1995.3464833776625,1995.3464833776625
0.5,-3.96875,83.5499984741,0.68301270189221952,-0.70710678118654735,-0.18301270189221927,0.68301270189221919,0.70710678118654768,-0.18301270189221924,0.5,-3.96875,102.775,0.68301270189221952,-0.70710678118654735,-0.18301270189221927,0.68301270189221919,0.70710678118654768,-0.18301270189221924,0,14.706389841629175,124.99999999999999,0,999999,999999,69.056250000000034,0,15.84,499.86666666666667,69.056253051757778,90,22.225001525900012,Open,Enclosed,2318.7999361684506,2318.7999361684506
0.5,-3.96875,-83.549999999999983,0.68301270189221952,-0.70710678118654735,0.18301270189221938,0.68301270189221919,0.70710678118654768,0.18301270189221924,0.5,-3.96875,-102.775,0.68301270189221952,-0.70710678118654735,0.18301270189221938,0.68301270189221919,0.70710678118654768,0.18301270189221924,0,14.706389841629175,125,0,999999,999999,69.056250000000034,0,15.84,499.86666666666667,69.056253051757778,90,22.225000000000023,Open,Enclosed,2318.6167630915274,2318.6167630915274
361.29,-20,125.5,-0.18301270189221919,0.68301270189221952,0.70710678118654735,-0.18301270189221902,0.6830127018922193,-0.70710678118654768,657.299,-20,125.5,-0.18301270189221919,0.68301270189221952,0.70710678118654735,-0.18301270189221902,0.6830127018922193,-0.70710678118654768,125,0,125,0,999999,999999,0,0,0,73,6.4000000000014552,90,300.00899999999996,Open,Open,2239.7304866100885,2239.7304866100885
811.2899975072155,10.002232837385716,125.5,-0.18285891423210146,-0.68284875494588482,0.70730488147241855,-0.18296141539717012,-0.683231524324351,-0.706908625386116,1107.2990074783536,10.663174468942854,125.5,-0.18285891423210146,-0.68284875494588482,0.70730488147241855,-0.18296141539717012,-0.683231524324351,-0.706908625386116,125,0,125,0,0,999999,0,0,0,63.334936490550007,6.4000000000014552,90,300.00974785965008,Open,Open,2739.7623475993205,2739.7623475993205
1559.299,-20,125.5,0.18301270189221919,0.68301270189221952,0.70710678118654735,0.1830127018922191,0.68301270189221919,-0.70710678118654768,1263.29,-20,125.5,0.18301270189221919,0.68301270189221952,0.70710678118654735,0.1830127018922191,0.68301270189221919,-0.70710678118654768,125,0,125,0,999999,999999,0,0,0,73,6.4000000000014552,90,300.009,Open,Open,3392.8259977699126,3392.8259977699126
1711.2899975072155,10.002232837385716,125.5,-0.18285891423210146,-0.68284875494588482,0.70730488147241855,-0.18296141539717012,-0.683231524324351,-0.706908625386116,2007.2990074783536,10.663174468942854,125.5,-0.18285891423210146,-0.68284875494588482,0.70730488147241855,-0.18296141539717012,-0.683231524324351,-0.706908625386116,125,0,125,0,0,999999,0,0,0,63.334936490550007,6.4000000000014552,90,300.00974785965008,Open,Open,3639.7623475993205,3639.7623475993205
2459.299,-20,125.5,0.18301270189221919,0.68301270189221952,0.70710678118654735,0.1830127018922191,0.68301270189221919,-0.70710678118654768,2163.29,-20,125.5,0.18301270189221919,0.68301270189221952,0.70710678118654735,0.1830127018922191,0.68301270189221919,-0.70710678118654768,125,0,125,0,999999,999999,0,0,0,73,6.4000000000014552,90,300.009,Open,Open,4292.8259977699126,4292.8259977699126
2909.2990024927844,10.667640143714284,125.5,0.18316539179360217,-0.68317527283614943,0.706910168150345,0.18306357494510742,-0.68279551357830859,-0.70730333956913494,2613.2899925216466,10.006698512157145,125.5,0.18316539179360217,-0.68317527283614943,0.706910168150345,0.18306357494510742,-0.68279551357830859,-0.70730333956913494,125,0,125,0,999999,0,0,0,0,63.334936490550007,6.4000000000014552,90,300.00974785965008,Open,Open,4792.8578467089947,4792.8578467089947
3359.299,-20,125.5,0.18301270189221919,0.68301270189221952,0.70710678118654735,0.1830127018922191,0.68301270189221919,-0.70710678118654768,3063.29,-20,125.5,0.18301270189221919,0.68301270189221952,0.70710678118654735,0.1830127018922191,0.68301270189221919,-0.70710678118654768,125,0,125,0,999999,999999,0,0,0,73,6.4000000000014552,90,300.009,Open,Open,5192.8259977699126,5192.8259977699126
3607.79,-48,-125.5,0.65257002952395982,-0.174855612415699,-0.737277336810124,0.71215522076252269,-0.19082141628892582,0.67559020761566024,3607.79,49,-125.5,0.65257002952395982,-0.174855612415699,-0.737277336810124,0.71215522076252269,-0.19082141628892582,0.67559020761566024,0,0.29999999999999716,0,0.30000000000001137,999999,999999,0,0,0,113.80799999999863,102,90,101,Open,Open,5967.0538644365788,5967.0538644365788
3062.79,-51.5,125.55,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,3358.29,-51.5,125.55,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,0,125,0,125,251.45000000000147,251.45000000000147,0,0,0,60.900000000000006,251.05,90,300,Open,Open,4812.1869245813923,4812.1869245813923
2708.133,48,-125.5,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,2708.133,-49,-125.5,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,0,0.29999999999999716,0,0.30000000000001137,999999,999999,0,0,0,499.86666666666679,102,90,101,Open,Open,4510.8341532767572,4510.8341532767572
2612.79,51.5,125.55,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,2908.29,51.5,125.55,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,0,125,0,125,251.45,999999,0,0,0,50.900000000000034,251.05,90,300,Open,Open,4590.0608199434209,4590.0608199434209
2310.131,-48,-125.5,0.65257002952395982,-0.174855612415699,-0.737277336810124,0.71215522076252269,-0.19082141628892582,0.67559020761566024,2310.131,49,-125.5,0.65257002952395982,-0.174855612415699,-0.737277336810124,0.71215522076252269,-0.19082141628892582,0.67559020761566024,0,0.29999999999999716,0,0.30000000000001137,999999,999999,0,0,0,499.86666666666679,102,90,101,Open,Open,4669.3943311032472,4669.3943311032472
2162.79,-51.5,125.55,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,2458.29,-51.5,125.55,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,0,125,0,125,999999,251.45000000000147,0,0,0,60.900000000000006,251.05,90,300,Open,Open,3890.0608199434209,3890.0608199434209
1712.79,51.5,125.55,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,2008.29,51.5,125.55,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,0,125,0,125,251.45,251.45,0,0,0,50.900000000000034,251.05,90,300,Open,Open,3512.1869245813932,3512.1869245813932
1410.46,48,-125.5,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,1410.46,-49,-125.5,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,0,0.29999999999999716,0,0.30000000000001137,999999,999999,0,0,0,499.86666666666679,102,90,101,Open,Open,3213.1615977212214,3213.1615977212214
1262.79,-51.5,125.55,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,1558.29,-51.5,125.55,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,0,125,0,125,251.45000000000147,999999,0,0,0,60.900000000000006,251.05,90,300,Open,Open,3012.1869245813932,3012.1869245813932
1012.465,48,-125.5,0.65257002952395982,0.174855612415699,-0.737277336810124,0.71215522076252269,0.19082141628892582,0.67559020761566024,1012.465,-49,-125.5,0.65257002952395982,0.174855612415699,-0.737277336810124,0.71215522076252269,0.19082141628892582,0.67559020761566024,0,0.29999999999999716,0,0.30000000000001137,999999,999999,0,0,0,499.8666666666669,102,90,101,Open,Open,3371.7283311032465,3371.7283311032465
812.79,51.5,125.55,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,1108.29,51.5,125.55,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,0,125,0,125,999999,251.45,0,0,0,50.900000000000034,251.05,90,300,Open,Open,2612.1869245813932,2612.1869245813932
657.79,-51.5,125.55,0.17485561241569866,-0.65257002952395982,-0.737277336810124,0.19082141628892568,-0.71215522076252269,0.67559020761566024,362.28999999999996,-51.5,125.55,0.17485561241569866,-0.65257002952395982,-0.737277336810124,0.19082141628892568,-0.71215522076252269,0.67559020761566024,0,125,0,125,251.45000000000147,251.45000000000147,0,0,0,60.900000000000006,251.05,90,300,Open,Open,2370.3635597986085,2370.3635597986085
112.8,-48,-125.5,-0.65257002952395982,-0.17485561241569891,-0.737277336810124,-0.71215522076252269,-0.19082141628892574,0.67559020761566024,112.8,49,-125.5,-0.65257002952395982,-0.17485561241569891,-0.737277336810124,-0.71215522076252269,-0.19082141628892574,0.67559020761566024,0,0.29999999999999716,0,0.30000000000001137,999999,999999,0,0,0,113.8,102,90,101,Open,Open,1865.5011532767553,1865.5011532767553
100.843,6,155,0.17485561241569877,0.65257002952395982,0.737277336810124,0.19082141628892568,0.71215522076252269,-0.67559020761566024,40.8433970354,6,155,0.17485561241569877,0.65257002952395982,0.737277336810124,0.19082141628892568,0.71215522076252269,-0.67559020761566024,14.166342030521985,3.2203609008582106,125,1.4210854715202004E-14,999999,999999,81.384998588723761,0,0,77.5,75.7372743457936,90,60.9996029646,Open,Enclosed,2237.9841909522488,2237.9841909522488
100.843,-6,155,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,40.8433970354,-6,155,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,14.166342030521985,3.2203609008582106,125,1.4210854715202004E-14,999999,999999,81.384998588723761,0,0,77.5,75.7372743457936,90,60.9996029646,Open,Enclosed,2287.9841909522488,2287.9841909522488
620.0527436569,-75,155,-0.65263217430601628,-0.17487226405986475,0.73721837763526932,-0.71209827057283392,-0.1908061565315898,-0.67565454462826,620.0527436569,74.5,155,-0.65263217430601628,-0.17487226405986475,0.73721837763526932,-0.71209827057283392,-0.1908061565315898,-0.67565454462826,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666673,221.99999999395664,89.994448883604932,152,Open,Open,2399.8385588867977,2399.8385588867977
628.0527436287,75,155,0.6525078797722984,0.17483895943993147,0.7373362903702908,0.71221216552883959,0.19083667459307357,-0.67552586545814675,628.0527436287,-74.5,155,0.6525078797722984,0.17483895943993147,0.7373362903702908,0.71221216552883959,0.19083667459307357,-0.67552586545814675,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666656,222.00058130550326,90.005551116395068,152,Open,Open,3013.2006882480955,3013.2006882480955
1523.0813012666242,79.999992858994645,-145.3,-0.65263342306429772,0.17486760356394984,0.73721837763526932,-0.71209963311462643,0.19080107138376609,-0.67565454462826,1523.0817047335745,23.500476562530892,-145.3,-0.65263342306429772,0.17486760356394984,0.73721837763526932,-0.71209963311462643,0.19080107138376609,-0.67565454462826,19.318220774442736,3.1991688725182681,7.1433849912633717E-06,22.7000000026956,290.60001051371972,290.60001051371978,290.60369837263028,0,0,499.8666666666511,102.3000211109207,89.994690986144931,58.999516297904343,Open,Enclosed,3263.6599563708596,3263.6599563708596
1533.0527483498,-75,155,-0.65263217430601628,-0.17487226405986475,0.73721837763526932,-0.71209827057283392,-0.1908061565315898,-0.67565454462826,1533.0527483498,74.5,155,-0.65263217430601628,-0.17487226405986475,0.73721837763526932,-0.71209827057283392,-0.1908061565315898,-0.67565454462826,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666724,221.99999998981826,89.994448883604974,152,Open,Open,3312.8385635796976,3312.8385635796976
1535.0813012681313,80.000007141169789,-145.3,0.65250663121211261,0.17484361906343268,0.73733629037029036,0.71221080272575044,0.19084176057080213,-0.67552586545814719,1535.0817047371684,23.500490844706032,-145.3,0.65250663121211261,0.17484361906343268,0.73733629037029036,0.71221080272575044,0.19084176057080213,-0.67552586545814719,19.318363596193791,3.1989835480807649,0,22.700000002695468,290.59989932147687,290.59989932147676,290.59815730876409,0,0,499.866666666651,102.30096883497953,90.005309041312188,58.999516297904357,Open,Enclosed,3809.43495969402,3809.43495969402
1541.0527483216,75,155,0.6525078797722984,0.17483895943993147,0.7373362903702908,0.71221216552883959,0.19083667459307357,-0.67552586545814675,1541.0527483216,-74.5,155,0.6525078797722984,0.17483895943993147,0.7373362903702908,0.71221216552883959,0.19083667459307357,-0.67552586545814675,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666656,222.00058130136415,90.005551116395026,152,Open,Open,3926.2006929409954,3926.2006929409954
2446.052753043,75,155,-0.65263217430601628,0.17487226405986475,0.73721837763526932,-0.71209827057283392,0.1908061565315898,-0.67565454462826,2446.052753043,-74.5,155,-0.65263217430601628,0.17487226405986475,0.73721837763526932,-0.71209827057283392,0.1908061565315898,-0.67565454462826,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666724,221.99999998747307,89.994448883604974,152,Open,Open,4225.8385682728931,4225.8385682728931
2454.0527530148,-75,155,0.6525078797722984,-0.17483895943993147,0.7373362903702908,0.71221216552883959,-0.19083667459307357,-0.67552586545814675,2454.0527530148,74.5,155,0.6525078797722984,-0.17483895943993147,0.7373362903702908,0.71221216552883959,-0.19083667459307357,-0.67552586545814675,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666679,222.00058129902041,90.005551116395154,152,Open,Open,4839.2006976341918,4839.2006976341918
3349.08130095478,79.9999928663863,-145.3,-0.65263342177171357,0.17486760838807772,0.73721837763526932,-0.71209963170426538,0.19080107664745533,-0.67565454462826,3349.0817040040979,23.500476569922682,-145.3,-0.65263342177171357,0.17486760838807772,0.73721837763526932,-0.71209963170426538,0.19080107664745533,-0.67565454462826,19.31822084843267,3.1991687766329826,7.1359884261254084E-06,22.700000002690029,290.60001050185355,290.6000105018536,290.60369454342515,0,0,499.86666666667747,102.30002158979083,89.994696481554428,58.999516297901224,Open,Enclosed,5089.6599599556412,5089.6599599556412
3359.0527577359,75,155,-0.65263217430601628,0.17487226405986475,0.73721837763526932,-0.71209827057283392,0.1908061565315898,-0.67565454462826,3359.0527577359,-74.5,155,-0.65263217430601628,0.17487226405986475,0.73721837763526932,-0.71209827057283392,0.1908061565315898,-0.67565454462826,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666679,221.99999998408907,89.994448883604974,152,Open,Open,5138.8385729657966,5138.8385729657966
3361.0813009562871,80.000007133777856,-145.3,0.65250663250451868,0.17484361424024408,0.73733629037029069,0.71221080413641191,0.19084175530629333,-0.67552586545814686,3361.0817040076918,23.500490837314249,-145.3,0.65250663250451868,0.17484361424024408,0.73733629037029069,0.71221080413641191,0.19084175530629333,-0.67552586545814686,19.318363522347983,3.1989836440259634,0,22.700000002689933,290.59989942471429,290.59989942471435,290.59815921516253,0,0,499.866666666677,102.30096883426474,90.005303545902777,58.999516297901245,Open,Enclosed,5635.4349632788017,5635.4349632788017
3367.0527577077,-75,155,0.6525078797722984,-0.17483895943993147,0.7373362903702908,0.71221216552883959,-0.19083667459307357,-0.67552586545814675,3367.0527577077,74.5,155,0.6525078797722984,-0.17483895943993147,0.7373362903702908,0.71221216552883959,-0.19083667459307357,-0.67552586545814675,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666679,222.00058129563618,90.005551116395026,152,Open,Open,5752.2007023270926,5752.2007023270926
4272.0527624287,75,155,-0.65263217430601628,0.17487226405986475,0.73721837763526932,-0.71209827057283392,0.1908061565315898,-0.67565454462826,4272.0527624287,-74.5,155,-0.65263217430601628,0.17487226405986475,0.73721837763526932,-0.71209827057283392,0.1908061565315898,-0.67565454462826,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666679,221.99999997896293,89.994448883605088,152,Open,Open,6051.8385776585947,6051.8385776585947
4280.0527624005,-75,155,0.6525078797722984,-0.17483895943993147,0.7373362903702908,0.71221216552883959,-0.19083667459307357,-0.67552586545814675,4280.0527624005,74.5,155,0.6525078797722984,-0.17483895943993147,0.7373362903702908,0.71221216552883959,-0.19083667459307357,-0.67552586545814675,6.5,0,6.5,0,999999,999999,0,0,0,499.86666666666679,222.00058129051027,90.005551116395154,152,Open,Open,6665.2007070198924,6665.2007070198924
4757.753,-6,155,-0.17485561241569875,-0.65257002952395993,0.737277336810124,-0.1908214162889256,-0.7121552207625228,-0.67559020761566024,4811.4386690424,-6,155,-0.17485561241569875,-0.65257002952395993,0.737277336810124,-0.1908214162889256,-0.7121552207625228,-0.67559020761566024,14.999997854290996,3.8039214789359903,125,0,999999,999999,79.72344640100809,0,0,77.5,75.737274204848291,90,54.68566904240015,Open,Enclosed,6733.0086268489922,6733.0086268489922
4757.753,6,155,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,4811.4386690424,6,155,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,14.999997854290996,3.8039214789350808,125,0,999999,999999,79.723446401008033,0,0,77.5,75.737274204848291,90,54.68566904240015,Open,Enclosed,6683.0086268489922,6683.0086268489922
4800.9039202499362,-80,-145.2999998334773,-0.6539981012437277,-0.17523826307974275,0.7359198561816318,-0.71084399516477492,-0.19047007444891453,-0.67706865625105284,4801.3024439022565,-7.6549259221478678,-140.51314983509528,-0.66140481842387266,-0.52922041410869558,0.53147852210254443,-0.71889450969500779,0.24526816826354347,-0.650410800622976,0,0,0,10,291.51668010970633,291.51668010970604,289.95482107871885,0,0,499.86666668048383,381.3417138889576,94.765488882812051,76.0273731141055,Open,Enclosed,6545.5493826984857,6545.5493826984857
4800.9039202499371,80,-145.29999983347739,-0.653998101243729,0.17523826307974483,0.73591985618163025,-0.71084399516477348,0.19047007444891381,-0.67706865625105461,4800.9039202499371,19.199999999999704,-145.29999983347739,-0.653998101243729,0.17523826307974483,0.73591985618163025,-0.71084399516477348,0.19047007444891381,-0.67706865625105461,14.994709789782561,14.994709789782561,0,10,291.516680109706,291.51668010970616,289.95482107871885,0,0,499.86666668048474,381.3417138889576,94.765488882812051,63.300000000000296,Open,Enclosed,6544.5015687942068,6544.5015687942068
4825.9386690274241,-80,154.9999998223698,-0.65399810124372892,-0.17523826307974452,0.73591985618163036,-0.71084399516477359,-0.19047007444891417,-0.67706865625105439,4825.9386690274241,-8,154.99999982236977,-0.65399810124372892,-0.17523826307974452,0.73591985618163036,-0.71084399516477359,-0.19047007444891417,-0.67706865625105439,3,3,0,10,999999,999999,74.346755812149354,0,0,499.86666665180019,80.000000149131452,94.765488882812051,74.5,Open,Enclosed,6706.413346061272,6706.413346061272
4825.938669027425,80,154.99999982236972,-0.653998101243729,0.1752382630797448,0.73591985618163025,-0.7108439951647737,0.1904700744489132,-0.67706865625105461,4825.938669027425,8,154.99999982236974,-0.653998101243729,0.1752382630797448,0.73591985618163025,-0.7108439951647737,0.1904700744489132,-0.67706865625105461,3,3,0,10,999999,999999,74.346755812149411,0,0,499.86666665180019,80.000000149131367,94.765488882812051,74.5,Open,Enclosed,6656.4133460612738,6656.4133460612738
4832.0465790142789,5,228.28718318097455,-0.68826569921931113,0.68199839410778218,0.24732269954971545,-0.64181812684189554,-0.73135366987140737,0.23063239499858817,4827.1865616380182,5,169.98968519564593,-0.68826569921931113,0.68199839410778218,0.24732269954971545,-0.64181812684189554,-0.73135366987140737,0.23063239499858817,15.833661702069055,15.833661702069055,0,4.0002727584925069,999999,999999,77.499999999999986,0,0,74.158800178210711,87.5,90,60.999726839079777,Open,Enclosed,6558.7440244073168,6558.7440244073168
4824.7332293403251,7.6933685008115766,140.5547476432769,-0.66872247632614557,0.71560873964728033,-0.20177804983857561,-0.66872247616247738,-0.46025996188453006,0.58392723635841448,4801.3031054195426,7.6549504325884774,-140.49725203462884,-0.66872247594036038,0.46025995639116257,0.58392724094273873,-0.66872247621410708,-0.7156087380542494,-0.2017780558595943,0,0,0,0,999999,999999,79.6000000000001,79.59999999999998,21.96,499.86666831056391,89.600000000000023,90,284.40806947933464,Enclosed,Enclosed,6546.0700406115211,6546.0700406115211
4793.9908189848111,5,-228.20410520089513,-0.719716993296894,0.6819983260171435,-0.129945114835044,-0.67114693294657568,-0.73135373336695608,-0.12117553831784655,4798.8508363610235,5,-169.90660721616251,-0.719716993296894,0.6819983260171435,-0.129945114835044,-0.67114693294657568,-0.73135373336695608,-0.12117553831784655,14.166338298475431,14.166338298475431,0.083364271783287439,2.9242771594658157,999999,999999,77.5000000000001,0,0,74.1906178443176,87.5,90,60.999726838481827,Open,Enclosed,6473.8657632606119,6473.8657632606119
3361.0724998231144,2.9,-43.998907431378022,0.65255384133430661,0.73727733681012408,0.17491601637932186,0.71213755445353744,-0.67559020761566013,0.1908873356479267,3361.0799697652155,2.9,-124.69890743566209,0.65255384133430661,0.73727733681012408,0.17491601637932186,0.71213755445353744,-0.67559020761566013,0.1908873356479267,4.3010925804529849,3.1999166309510594,125,2.1130190930307435E-09,999999,999999,79.599858041115752,0,0,499.86666666671516,102.30003567117346,90.00040873171713,81.700000350009191,Open,Enclosed,5695.1362608404052,5695.1362608404052
3349.0724998756891,2.9,-43.999092559574656,-0.65258621203852563,0.73727733681012442,0.1747952072666146,-0.71217288087823771,-0.6755902076156598,0.19075549563622329,3349.0799697791176,2.9,-124.69909256385868,-0.65258621203852563,0.73727733681012442,0.1747952072666146,-0.71217288087823771,-0.6755902076156598,0.19075549563622329,4.3009074522554229,3.1999308980025467,124.99999999999999,2.1130261984581011E-09,999999,999999,79.600284635745965,0,0,499.8666666667375,102.30000000057018,89.999591270399151,81.700000350005567,Open,Enclosed,5129.9535856258881,5129.9535856258881
1535.0724910154267,2.9,-43.998907335456146,0.65255382455758593,0.7372773368101242,0.17491607896770975,0.71213753614495945,-0.67559020761566013,0.19088740395116671,1535.0799686977061,2.9,-124.69890733974911,0.65255382455758593,0.7372773368101242,0.17491607896770975,0.71213753614495945,-0.67559020761566013,0.19088740395116671,4.3010926763993815,3.1999166235833303,125,2.1174173647730813E-09,999999,999999,79.5998578940214,0,0,499.86666666670777,102.30003570813828,90.000409155235175,81.700000350734911,Open,Enclosed,3869.1362546147066,3869.1362546147066
1523.0724910680192,2.9,-43.999092655478762,-0.65258622880365391,0.73727733681012353,0.17479514467512183,-0.71217289917416327,-0.67559020761566069,0.1907554273295925,1523.0799687116257,2.9,-124.69909265977168,-0.65258622880365391,0.73727733681012353,0.17479514467512183,-0.71217289917416327,-0.67559020761566069,0.1907554273295925,4.3009073563758431,3.1999309054180576,125,2.1174031539184479E-09,999999,999999,79.600284930687351,0,0,499.86666666661591,102.30000000057517,89.999590846880892,81.700000350731287,Open,Enclosed,3303.9535789530282,3303.9535789530282
32.4478500573767,5,228.20410520085539,0.71971699329673211,0.68199832601731591,0.1299451148350356,0.67114693294653116,-0.73135373336679543,0.12117553831906314,27.587832681048479,5,169.90660721473236,0.71971699329673211,0.68199832601731591,0.1299451148350356,0.67114693294653116,-0.73135373336679543,0.12117553831906314,14.166338297058331,14.166338297058331,0.083364271822266522,4.0002735323823826,999999,999999,77.499999999999986,0,0,74.190614686271616,87.5,90,60.999726839877056,Open,Enclosed,2367.5127482469361,2367.5127482469361
1.705439701867254,7.6933685008116131,-140.55474764326456,0.66872247632614312,0.71560873964728111,0.20177804983858152,0.66872247616247626,-0.46025996188451845,-0.583927236358425,25.135563622649343,7.6549504325884525,140.49725203463913,0.66872247594037526,0.46025995639116446,-0.58392724094272019,0.66872247621412362,-0.7156087380542151,0.20177805585966144,0,0,0,0,999999,999999,79.59999999999998,79.6000000000001,21.96,499.8666683105572,89.6,90,284.40806947933248,Enclosed,Enclosed,2295.3084708960737,2295.3084708960737
-5.6079099720916457,5,-228.28718318100738,0.68826569921923331,0.68199839410786656,-0.2473226995497001,0.64181812684176986,-0.73135366987132888,-0.23063239499918753,-0.74789259588760393,5,-169.98968519637398,0.68826569921923331,0.68199839410786656,-0.2473226995497001,0.64181812684176986,-0.73135366987132888,-0.23063239499918753,15.833661702808737,15.833661702808737,0,2.9242763855813387,999999,999999,77.5000000000001,0,0,74.158804500378679,87.5,90,60.999726838382252,Open,Enclosed,2282.6344871002511,2282.6344871002511
